,Hyper-k_alpha_inverted,Hyper-k_alpha_std_inverted,Hyper-k_E_mean_inverted,Hyper-k_E_mean_std_inverted,Super-k_alpha_normal,Super-k_alpha_std_normal,Super-k_E_mean_normal,Super-k_E_mean_std_normal,Super-k_alpha_inverted,Super-k_alpha_std_inverted,Super-k_E_mean_inverted,Super-k_E_mean_std_inverted,DUNE_alpha_normal,DUNE_alpha_std_normal,DUNE_E_mean_normal,DUNE_E_mean_std_normal,DUNE_alpha_inverted,DUNE_alpha_std_inverted,DUNE_E_mean_inverted,DUNE_E_mean_std_inverted,JUNO_alpha_normal,JUNO_alpha_std_normal,JUNO_E_mean_normal,JUNO_E_mean_std_normal,JUNO_alpha_inverted,JUNO_alpha_std_inverted,JUNO_E_mean_inverted,JUNO_E_mean_std_inverted,Hyper-k_alpha_normal,Hyper-k_alpha_std_normal,Hyper-k_E_mean_normal,Hyper-k_E_mean_std_normal
291,1.1449223469015097,0.17938080147430918,10.061009967990486,0.4434112879675897,1.075796740395538,0.2025506320242943,9.953958202302598,0.5195568547589916,1.040665924488083,0.1675550158508844,10.0844928088697,0.446138301322375,1.2609340827994042,0.11320876378666583,10.964516956777562,0.3172384484562433,1.6110965185776787,0.10768161822323294,11.882833945357508,0.26603203736986264,1.6363836189771162,0.07195894383974584,10.917754354603343,0.14077183575211671,1.605539284742271,0.06783763628459802,11.256531685053002,0.13916355185236867,1.0316798487363537,0.2016656851299982,9.58764869142346,0.5145754501409836
292,1.189457918007066,0.18410362765499744,10.146473609616866,0.44534838532386645,0.9257757613495952,0.18834552637944924,9.51952351212791,0.5152444533088189,1.2193370403088744,0.18464987924699794,10.478434593972333,0.452055377458934,1.5603480872890416,0.11454890518622035,11.966897636957228,0.29273063481257494,1.664368142196786,0.08484004907764393,11.987412943950224,0.2053772086325134,1.4810405033154832,0.061899502211666874,10.866289663377,0.1317416832536718,1.7341215082781039,0.06541775413450569,11.42317328642032,0.12684485823470912,1.0102120378515178,0.20332900467987453,9.567636507439639,0.525728861155142
293,1.053888569321915,0.1867909824258547,9.814574809721828,0.47990631889865454,1.2647389932356363,0.18346362596146626,10.387481506217044,0.4322704351254499,1.1958447061523663,0.1507676437235238,10.484894591830042,0.3751168820527341,1.4776814832528629,0.15110958939515579,11.465773004714986,0.38880851714267195,1.726865224483455,0.11091100848344854,12.13852965554187,0.26284130040652753,1.564062697879574,0.08381983630516748,10.967015351695661,0.1715675925138772,1.5248720938175675,0.08031772745052823,10.831326346327941,0.1660937905490898,1.0169271525631574,0.19968541258485734,9.574261465023008,0.514187405191744
294,1.1524013712570627,0.1865538729427651,10.073590942661522,0.4593768920512479,1.0191881427015204,0.18180622778958844,9.679934225018416,0.47234366650027715,1.1094035830174567,0.16980302522344604,10.252134156711532,0.43803944252640376,1.092090848490836,0.12468912793676205,10.250258849142584,0.36507987966929367,1.2548136107040089,0.06514831904160504,10.910233404078783,0.1824119955117627,1.589716902322683,0.08845178679973663,10.890271764094747,0.17719243587091443,1.6760401661392674,0.07034992888328258,11.411151753265887,0.1406485788382584,1.0115839786671434,0.1971628977477274,9.568258772083459,0.5093195102163491
295,1.1407947048656422,0.18559966384314908,10.012473712557014,0.4579036959842718,0.8915722912641604,0.17225552776206227,9.477717947690484,0.48133359181474167,1.119792212771766,0.15510499029449823,10.137791399096262,0.3929284583353205,1.835535440122874,0.13219990292820288,12.29750863725953,0.2999767107807263,1.1455970987018729,0.11259754205508442,10.609008993885823,0.328783198384256,1.6653352405819264,0.08132210576622836,11.150309399351444,0.159847761750403,1.6617450931782285,0.0632741577933997,11.252594184825456,0.12574989928470118,1.0675469443042043,0.20068082612519417,9.72121669613996,0.506008376722499
296,1.1375699358757962,0.19397605867940387,10.039038140947858,0.48085819388062023,0.9512353733566802,0.1949649860168495,9.521050850758165,0.5235563191385254,1.1506194812464103,0.170965665404261,10.182531753831075,0.425963192076086,1.8272568400321387,0.15749263256758214,12.270098954040742,0.3581300473051156,1.5024926253755033,0.1059454462047462,11.734947064600053,0.27457729829640654,1.539773750029234,0.07130502947864865,11.006794823368496,0.1485304333295756,1.6393194084199378,0.07186796183047063,11.286816222336375,0.14505278033332095,0.9438956931131077,0.20038965805238673,9.381183981575916,0.5334353669008564
297,1.1000193460622578,0.19039120202763926,9.94246899674363,0.4797103359623663,0.8762687189775588,0.1978555735741081,9.341484876160417,0.5515760790870473,1.1959066919328338,0.17871265635905192,10.409793299895785,0.4414655038687027,1.524978240070012,0.09687307617099372,11.536255147028477,0.2441526541932934,1.589059344380688,0.10812463689992735,11.71555273357072,0.26686206681825525,1.6748826500829188,0.07255344925707943,11.149951334386458,0.1418588456958322,1.7398101543413145,0.07772545362181636,11.433970269764158,0.15038840933976025,1.0550328949576289,0.20606070709715477,9.680542058725237,0.522026968418148
298,1.0542870614007287,0.1791494711179594,9.801626583400516,0.45955815894454843,1.0127261301786386,0.19515602427488724,9.729456853663333,0.511873675015983,1.159575347897981,0.1751124178001479,10.26546512741631,0.437141033499228,1.655350293020247,0.09031147315499803,12.125409711239932,0.22195267968603186,1.1019326036576786,0.14519267180622447,10.469030462764481,0.4306541556981626,1.6339496272111178,0.09089487874612744,10.96651278750516,0.17884248355508325,1.6143021540011688,0.07001834446282874,11.172446681842478,0.1418745722004982,1.0098308826960638,0.20309296963705406,9.508160639536968,0.5221438326442855
299,1.0983088802892818,0.18632956992547212,9.99823089767669,0.47259568173727645,1.264886907776195,0.20216889873244648,10.236012419827933,0.46944438477605915,1.1757665059700488,0.17281520181374804,10.325740285124299,0.42921335174505115,1.8192914907404485,0.14114436238715444,12.304529333088885,0.3230539578713568,1.4512606120383567,0.1402505117234886,11.47574011225851,0.36655499505642974,1.789461360095823,0.08111510043977634,11.362488306310349,0.1518905999061682,1.632176139950282,0.06932869118247215,11.258157214569687,0.14013330677293556,0.9342450593090615,0.20449480660900302,9.311505357077447,0.5443633423714739
300,1.056215435896602,0.18999464706310562,9.823220924487021,0.4877573061302792,1.1378501940219692,0.20186308419314622,10.014471560520564,0.4991209126279346,1.1115955765779628,0.16134178052010928,10.164028347699576,0.4120729942656847,1.1154387856738608,0.060387693269216516,10.516284650924922,0.17830483190998675,1.3810417880588735,0.1395828543251903,11.219784917376524,0.372047558333585,1.7450371431058898,0.0776706850226217,11.318981063539965,0.1483682468796054,1.6127317045104033,0.061991581502008196,11.222521377559946,0.12627855280797004,1.0716097797368795,0.20062808270389496,9.72375909921517,0.5045735191506683
301,1.0552105500118323,0.18688723525802328,9.785940664315104,0.4783563751044169,0.9563665495098366,0.2149615195572142,9.580103182876146,0.5785167548891336,1.2394887559826249,0.1718859346138522,10.44274417772519,0.4138735758915734,1.6161010152953292,0.14587000878169462,11.74216006629457,0.3555637288607452,1.1898330441917402,0.18151103833387083,10.69068769177051,0.5191612531632824,1.6318278385861527,0.0858710394577364,11.055390867673358,0.17051206806062702,1.7685695959116423,0.07183934565820192,11.526883882470905,0.13797364193590272,0.9698858847810441,0.20127697154261343,9.45667120406795,0.5297831367003583
302,1.1300272019614384,0.18969940130842652,9.99868099357494,0.4708220802194577,1.4989033596815369,0.23805811024820855,10.752805693045175,0.5019146294182883,1.2354842303642941,0.17659539247556102,10.57354584930985,0.43164274579978673,1.3429832612987027,0.14075182355012475,11.041240690998537,0.3780198903546828,1.5247072875468652,0.08930173116964918,11.873440605230055,0.23106350532104908,1.4405903101216095,0.07535260227166272,10.628896815674882,0.16072298480482053,1.6255576187101457,0.08663270329770142,11.164267808889766,0.17430885938597043,1.0875258693941046,0.202102015855658,9.761178827233334,0.5045626306316492
303,1.0440565290748722,0.18322065588703532,9.790112369094176,0.4728531101790394,0.9186504085086634,0.2071635387574425,9.38971122323874,0.5622896950326265,1.1707312609463125,0.1775103963410183,10.290596175053032,0.4408784052955745,1.6902099468066067,0.17068413085879228,12.260464418518524,0.41601773702963174,1.2915127422100283,0.09814484342016444,10.843414082014224,0.2673080688795005,1.5762826887616679,0.0826983984536684,10.904699406908776,0.16715349326630755,1.5673272517723043,0.05959392649179717,10.98290735760394,0.12192758185768426,0.9847985634860059,0.20158572727733617,9.438852745402386,0.5239759148248921
